atraso,aluno_id,falta,criado_em,primeira_metade,
ON_TIME,210,FALSO,2024-05-22 20:39:22,FALSO,
LATE,123,VERDADEIRO,2024-05-22 22:01:04,FALSO,
LATE,127,VERDADEIRO,2024-05-22 22:01:04,FALSO,
LATE,128,VERDADEIRO,2024-05-22 22:01:04,FALSO,
LATE,129,VERDADEIRO,2024-05-22 22:01:04,FALSO,
LATE,133,VERDADEIRO,2024-05-22 22:01:04,FALSO,
LATE,134,VERDADEIRO,2024-05-22 22:01:04,FALSO,
LATE,135,VERDADEIRO,2024-05-22 22:01:04,FALSO,
LATE,139,VERDADEIRO,2024-05-22 22:01:04,FALSO,
LATE,142,VERDADEIRO,2024-05-22 22:01:04,FALSO,
LATE,143,VERDADEIRO,2024-05-22 22:01:04,FALSO,
LATE,144,VERDADEIRO,2024-05-22 22:01:04,FALSO,
LATE,145,VERDADEIRO,2024-05-22 22:01:04,FALSO,
LATE,147,VERDADEIRO,2024-05-22 22:01:04,FALSO,
LATE,153,VERDADEIRO,2024-05-22 22:01:05,FALSO,
LATE,157,VERDADEIRO,2024-05-22 22:01:05,FALSO,
LATE,161,VERDADEIRO,2024-05-22 22:01:05,FALSO,
LATE,162,VERDADEIRO,2024-05-22 22:01:05,FALSO,
LATE,164,VERDADEIRO,2024-05-22 22:01:05,FALSO,
LATE,167,VERDADEIRO,2024-05-22 22:01:05,FALSO,
LATE,168,VERDADEIRO,2024-05-22 22:01:05,FALSO,
LATE,174,VERDADEIRO,2024-05-22 22:01:05,FALSO,
LATE,175,VERDADEIRO,2024-05-22 22:01:05,FALSO,
LATE,176,VERDADEIRO,2024-05-22 22:01:05,FALSO,
LATE,180,VERDADEIRO,2024-05-22 22:01:05,FALSO,
LATE,182,VERDADEIRO,2024-05-22 22:01:05,FALSO,
LATE,186,VERDADEIRO,2024-05-22 22:01:05,FALSO,
LATE,192,VERDADEIRO,2024-05-22 22:01:05,FALSO,
LATE,193,VERDADEIRO,2024-05-22 22:01:05,FALSO,
LATE,195,VERDADEIRO,2024-05-22 22:01:05,FALSO,
LATE,196,VERDADEIRO,2024-05-22 22:01:05,FALSO,
LATE,197,VERDADEIRO,2024-05-22 22:01:05,FALSO,
LATE,198,VERDADEIRO,2024-05-22 22:01:05,FALSO,
LATE,203,VERDADEIRO,2024-05-22 22:01:05,FALSO,
LATE,207,VERDADEIRO,2024-05-22 22:01:05,FALSO,
LATE,208,VERDADEIRO,2024-05-22 22:01:05,FALSO,
LATE,216,VERDADEIRO,2024-05-22 22:01:05,FALSO,
LATE,217,VERDADEIRO,2024-05-22 22:01:05,FALSO,
LATE,221,VERDADEIRO,2024-05-22 22:01:05,FALSO,
LATE,223,VERDADEIRO,2024-05-22 22:01:05,FALSO,
LATE,225,VERDADEIRO,2024-05-22 22:01:05,FALSO,
LATE,226,VERDADEIRO,2024-05-22 22:01:05,FALSO,
LATE,227,VERDADEIRO,2024-05-22 22:01:05,FALSO,
LATE,231,VERDADEIRO,2024-05-22 22:01:05,FALSO,
LATE,232,VERDADEIRO,2024-05-22 22:01:05,FALSO,
ON_TIME,175,FALSO,2024-05-23 17:50:30,VERDADEIRO,
ON_TIME,142,FALSO,2024-05-23 17:53:29,VERDADEIRO,
ON_TIME,141,FALSO,2024-05-23 17:54:25,VERDADEIRO,
ON_TIME,149,FALSO,2024-05-23 17:57:21,VERDADEIRO,
ON_TIME,121,FALSO,2024-05-23 17:58:57,VERDADEIRO,
ON_TIME,144,FALSO,2024-05-23 18:01:16,VERDADEIRO,
ON_TIME,201,FALSO,2024-05-23 18:03:00,VERDADEIRO,
ON_TIME,125,FALSO,2024-05-23 18:06:39,VERDADEIRO,
ON_TIME,206,FALSO,2024-05-23 18:08:36,VERDADEIRO,
ON_TIME,145,FALSO,2024-05-23 18:10:30,VERDADEIRO,
ON_TIME,204,FALSO,2024-05-23 18:13:51,VERDADEIRO,
ON_TIME,179,FALSO,2024-05-23 18:15:51,VERDADEIRO,
ON_TIME,128,FALSO,2024-05-23 20:17:53,FALSO,
ON_TIME,126,FALSO,2024-05-23 20:18:23,FALSO,
ON_TIME,122,FALSO,2024-05-23 20:18:45,FALSO,
ON_TIME,217,FALSO,2024-05-23 20:19:22,FALSO,
ON_TIME,193,FALSO,2024-05-23 20:20:12,FALSO,
ON_TIME,202,FALSO,2024-05-23 20:20:48,FALSO,
ON_TIME,158,FALSO,2024-05-23 20:22:41,FALSO,
ON_TIME,141,FALSO,2024-05-23 20:26:11,FALSO,
ON_TIME,205,FALSO,2024-05-23 20:28:19,FALSO,
ON_TIME,235,FALSO,2024-05-22 20:15:11,FALSO,
ON_TIME,190,FALSO,2024-05-22 20:15:20,FALSO,
ON_TIME,173,FALSO,2024-05-22 20:16:01,FALSO,
ON_TIME,215,FALSO,2024-05-22 20:17:28,FALSO,
ON_TIME,160,FALSO,2024-05-22 20:18:12,FALSO,
ON_TIME,170,FALSO,2024-05-22 20:22:09,FALSO,
ON_TIME,178,FALSO,2024-05-22 20:28:15,FALSO,
ON_TIME,171,FALSO,2024-05-22 20:29:03,FALSO,
ON_TIME,200,FALSO,2024-05-22 20:29:28,FALSO,
ON_TIME,136,FALSO,2024-05-22 20:31:27,FALSO,
ON_TIME,218,FALSO,2024-05-22 20:33:09,FALSO,
ON_TIME,137,FALSO,2024-05-22 20:33:39,FALSO,
ON_TIME,138,FALSO,2024-05-22 20:36:39,FALSO,
ON_TIME,187,FALSO,2024-05-22 20:39:31,FALSO,
ON_TIME,197,FALSO,2024-05-23 17:50:37,VERDADEIRO,
ON_TIME,164,FALSO,2024-05-23 17:54:01,VERDADEIRO,
ON_TIME,173,FALSO,2024-05-23 17:55:38,VERDADEIRO,
ON_TIME,217,FALSO,2024-05-23 17:58:35,VERDADEIRO,
ON_TIME,169,FALSO,2024-05-23 17:59:01,VERDADEIRO,
ON_TIME,205,FALSO,2024-05-23 18:01:28,VERDADEIRO,
ON_TIME,133,FALSO,2024-05-23 18:03:06,VERDADEIRO,
ON_TIME,126,FALSO,2024-05-23 18:07:25,VERDADEIRO,
ON_TIME,146,FALSO,2024-05-23 18:08:45,VERDADEIRO,
ON_TIME,190,FALSO,2024-05-23 18:10:45,VERDADEIRO,
ON_TIME,235,FALSO,2024-05-23 18:14:03,VERDADEIRO,
ON_TIME,195,FALSO,2024-05-23 18:16:50,VERDADEIRO,
ON_TIME,236,FALSO,2024-05-23 20:17:25,FALSO,
ON_TIME,220,FALSO,2024-05-23 20:17:57,FALSO,
ON_TIME,162,FALSO,2024-05-23 20:18:25,FALSO,
ON_TIME,138,FALSO,2024-05-23 20:18:48,FALSO,
ON_TIME,224,FALSO,2024-05-23 20:19:30,FALSO,
ON_TIME,144,FALSO,2024-05-23 20:20:26,FALSO,
ON_TIME,136,FALSO,2024-05-23 20:20:58,FALSO,
ON_TIME,155,FALSO,2024-05-23 20:24:48,FALSO,
ON_TIME,148,FALSO,2024-05-23 20:26:59,FALSO,
ON_TIME,160,FALSO,2024-05-23 20:29:11,FALSO,
ON_TIME,172,FALSO,2024-05-23 20:31:49,FALSO,
ON_TIME,230,FALSO,2024-05-23 20:32:26,FALSO,
ON_TIME,137,FALSO,2024-05-23 20:33:04,FALSO,
ON_TIME,197,FALSO,2024-05-23 20:35:32,FALSO,
ON_TIME,146,FALSO,2024-05-23 20:36:37,FALSO,
ON_TIME,131,FALSO,2024-05-23 20:37:10,FALSO,
LATE,190,FALSO,2024-05-24 19:58:19,VERDADEIRO,
ON_TIME,177,FALSO,2024-05-24 20:15:43,FALSO,
ON_TIME,191,FALSO,2024-05-24 20:18:00,FALSO,
ON_TIME,149,FALSO,2024-05-24 20:19:26,FALSO,
ON_TIME,158,FALSO,2024-05-24 20:21:48,FALSO,
ON_TIME,189,FALSO,2024-05-24 20:23:46,FALSO,
ON_TIME,161,FALSO,2024-05-24 20:25:34,FALSO,
ON_TIME,190,FALSO,2024-05-24 20:25:51,FALSO,
ON_TIME,204,FALSO,2024-05-24 20:27:58,FALSO,
ON_TIME,222,FALSO,2024-05-24 20:28:25,FALSO,
ON_TIME,130,FALSO,2024-05-24 20:29:49,FALSO,
ON_TIME,230,FALSO,2024-05-24 20:30:28,FALSO,
ON_TIME,136,FALSO,2024-05-24 20:31:52,FALSO,
ON_TIME,181,FALSO,2024-05-24 20:32:03,FALSO,
ON_TIME,171,FALSO,2024-05-24 20:32:20,FALSO,
ON_TIME,145,FALSO,2024-05-24 20:33:55,FALSO,
ON_TIME,183,FALSO,2024-05-24 20:34:53,FALSO,
ON_TIME,214,FALSO,2024-05-24 20:35:25,FALSO,
ON_TIME,201,FALSO,2024-05-24 20:37:30,FALSO,
ON_TIME,159,FALSO,2024-05-22 20:15:12,FALSO,
ON_TIME,152,FALSO,2024-05-22 20:15:21,FALSO,
ON_TIME,126,FALSO,2024-05-22 20:16:15,FALSO,
ON_TIME,149,FALSO,2024-05-22 20:17:37,FALSO,
ON_TIME,172,FALSO,2024-05-22 20:18:22,FALSO,
ON_TIME,148,FALSO,2024-05-22 20:22:30,FALSO,
ON_TIME,212,FALSO,2024-05-22 20:28:33,FALSO,
ON_TIME,236,FALSO,2024-05-22 20:29:09,FALSO,
ON_TIME,188,FALSO,2024-05-22 20:29:32,FALSO,
ON_TIME,219,FALSO,2024-05-22 20:32:00,FALSO,
ON_TIME,222,FALSO,2024-05-22 20:33:24,FALSO,
ON_TIME,191,FALSO,2024-05-22 20:33:50,FALSO,
ON_TIME,125,FALSO,2024-05-22 20:37:14,FALSO,
ON_TIME,213,FALSO,2024-05-22 20:39:39,FALSO,
ON_TIME,165,FALSO,2024-05-23 17:50:43,VERDADEIRO,
ON_TIME,124,FALSO,2024-05-23 17:54:10,VERDADEIRO,
ON_TIME,202,FALSO,2024-05-23 17:55:45,VERDADEIRO,
ON_TIME,188,FALSO,2024-05-23 17:58:43,VERDADEIRO,
ON_TIME,158,FALSO,2024-05-23 17:59:55,VERDADEIRO,
ON_TIME,212,FALSO,2024-05-23 18:01:34,VERDADEIRO,
ON_TIME,168,FALSO,2024-05-23 18:03:12,VERDADEIRO,
ON_TIME,130,FALSO,2024-05-23 18:07:51,VERDADEIRO,
ON_TIME,232,FALSO,2024-05-23 18:08:53,VERDADEIRO,
ON_TIME,191,FALSO,2024-05-23 18:11:22,VERDADEIRO,
ON_TIME,218,FALSO,2024-05-23 18:14:10,VERDADEIRO,
LATE,138,FALSO,2024-05-23 18:22:29,VERDADEIRO,
ON_TIME,199,FALSO,2024-05-23 20:17:31,FALSO,
ON_TIME,171,FALSO,2024-05-23 20:18:08,FALSO,
ON_TIME,175,FALSO,2024-05-23 20:18:31,FALSO,
ON_TIME,188,FALSO,2024-05-23 20:19:02,FALSO,
ON_TIME,204,FALSO,2024-05-23 20:19:31,FALSO,
ON_TIME,150,FALSO,2024-05-23 20:20:34,FALSO,
ON_TIME,200,FALSO,2024-05-23 20:21:01,FALSO,
ON_TIME,164,FALSO,2024-05-23 20:25:00,FALSO,
ON_TIME,215,FALSO,2024-05-23 20:27:04,FALSO,
ON_TIME,232,FALSO,2024-05-23 20:29:46,FALSO,
ON_TIME,234,FALSO,2024-05-23 20:32:01,FALSO,
ON_TIME,125,FALSO,2024-05-23 20:32:38,FALSO,
ON_TIME,229,FALSO,2024-05-23 20:33:14,FALSO,
ON_TIME,201,FALSO,2024-05-23 20:35:51,FALSO,
ON_TIME,206,FALSO,2024-05-23 20:36:42,FALSO,
ON_TIME,183,FALSO,2024-05-23 20:37:53,FALSO,
LATE,120,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,121,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,122,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,123,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,124,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,125,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,126,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,127,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,128,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,129,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,130,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,131,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,132,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,133,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,134,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,135,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,136,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,137,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,138,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,139,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,140,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,141,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,142,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,143,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,144,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,145,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,146,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,147,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,148,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,149,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,150,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,151,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,152,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,153,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,154,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,155,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,156,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,157,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,158,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,159,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,160,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,161,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,163,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,164,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,165,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,166,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,167,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,168,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,169,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,170,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,172,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,173,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,174,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,175,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,176,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,177,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,178,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,179,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,180,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,181,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,182,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,183,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,184,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,186,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,187,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,188,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,189,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,191,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,192,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,193,VERDADEIRO,2024-05-24 20:01:00,VERDADEIRO,
LATE,194,VERDADEIRO,2024-05-24 20:01:01,VERDADEIRO,
LATE,195,VERDADEIRO,2024-05-24 20:01:01,VERDADEIRO,
LATE,196,VERDADEIRO,2024-05-24 20:01:01,VERDADEIRO,
LATE,197,VERDADEIRO,2024-05-24 20:01:01,VERDADEIRO,
LATE,198,VERDADEIRO,2024-05-24 20:01:01,VERDADEIRO,
LATE,199,VERDADEIRO,2024-05-24 20:01:01,VERDADEIRO,
LATE,200,VERDADEIRO,2024-05-24 20:01:01,VERDADEIRO,
LATE,201,VERDADEIRO,2024-05-24 20:01:01,VERDADEIRO,
ON_TIME,165,FALSO,2024-05-22 20:15:24,FALSO,
ON_TIME,205,FALSO,2024-05-22 20:16:17,FALSO,
ON_TIME,237,FALSO,2024-05-22 20:16:56,FALSO,
ON_TIME,185,FALSO,2024-05-22 20:17:39,FALSO,
ON_TIME,234,FALSO,2024-05-22 20:18:30,FALSO,
ON_TIME,158,FALSO,2024-05-22 20:22:36,FALSO,
ON_TIME,163,FALSO,2024-05-22 20:26:04,FALSO,
ON_TIME,211,FALSO,2024-05-22 20:26:59,FALSO,
ON_TIME,169,FALSO,2024-05-22 20:28:36,FALSO,
ON_TIME,189,FALSO,2024-05-22 20:29:35,FALSO,
ON_TIME,229,FALSO,2024-05-22 20:32:47,FALSO,
ON_TIME,201,FALSO,2024-05-22 20:33:56,FALSO,
ON_TIME,140,FALSO,2024-05-22 20:35:08,FALSO,
ON_TIME,131,FALSO,2024-05-22 20:38:18,FALSO,
ON_TIME,177,FALSO,2024-05-22 20:40:01,FALSO,
ON_TIME,132,FALSO,2024-05-22 20:41:29,FALSO,
ON_TIME,171,FALSO,2024-05-23 17:49:57,VERDADEIRO,
ON_TIME,229,FALSO,2024-05-23 17:50:50,VERDADEIRO,
ON_TIME,181,FALSO,2024-05-23 17:54:13,VERDADEIRO,
ON_TIME,156,FALSO,2024-05-23 17:57:11,VERDADEIRO,
ON_TIME,148,FALSO,2024-05-23 17:58:43,VERDADEIRO,
ON_TIME,237,FALSO,2024-05-23 18:00:05,VERDADEIRO,
ON_TIME,159,FALSO,2024-05-23 18:01:46,VERDADEIRO,
ON_TIME,187,FALSO,2024-05-23 18:03:32,VERDADEIRO,
ON_TIME,162,FALSO,2024-05-23 18:08:11,VERDADEIRO,
ON_TIME,236,FALSO,2024-05-23 18:10:17,VERDADEIRO,
ON_TIME,150,FALSO,2024-05-23 18:11:33,VERDADEIRO,
ON_TIME,167,FALSO,2024-05-23 18:15:38,VERDADEIRO,
LATE,120,VERDADEIRO,2024-05-23 20:01:01,VERDADEIRO,
LATE,123,VERDADEIRO,2024-05-23 20:01:01,VERDADEIRO,
LATE,128,VERDADEIRO,2024-05-23 20:01:01,VERDADEIRO,
LATE,129,VERDADEIRO,2024-05-23 20:01:01,VERDADEIRO,
LATE,132,VERDADEIRO,2024-05-23 20:01:01,VERDADEIRO,
LATE,134,VERDADEIRO,2024-05-23 20:01:01,VERDADEIRO,
LATE,136,VERDADEIRO,2024-05-23 20:01:01,VERDADEIRO,
LATE,139,VERDADEIRO,2024-05-23 20:01:01,VERDADEIRO,
LATE,140,VERDADEIRO,2024-05-23 20:01:01,VERDADEIRO,
LATE,143,VERDADEIRO,2024-05-23 20:01:01,VERDADEIRO,
LATE,147,VERDADEIRO,2024-05-23 20:01:01,VERDADEIRO,
LATE,151,VERDADEIRO,2024-05-23 20:01:01,VERDADEIRO,
LATE,152,VERDADEIRO,2024-05-23 20:01:01,VERDADEIRO,
LATE,153,VERDADEIRO,2024-05-23 20:01:01,VERDADEIRO,
LATE,154,VERDADEIRO,2024-05-23 20:01:01,VERDADEIRO,
LATE,155,VERDADEIRO,2024-05-23 20:01:01,VERDADEIRO,
LATE,157,VERDADEIRO,2024-05-23 20:01:01,VERDADEIRO,
LATE,160,VERDADEIRO,2024-05-23 20:01:01,VERDADEIRO,
LATE,161,VERDADEIRO,2024-05-23 20:01:01,VERDADEIRO,
LATE,166,VERDADEIRO,2024-05-23 20:01:01,VERDADEIRO,
LATE,170,VERDADEIRO,2024-05-23 20:01:01,VERDADEIRO,
LATE,172,VERDADEIRO,2024-05-23 20:01:01,VERDADEIRO,
LATE,174,VERDADEIRO,2024-05-23 20:01:01,VERDADEIRO,
LATE,176,VERDADEIRO,2024-05-23 20:01:01,VERDADEIRO,
LATE,177,VERDADEIRO,2024-05-23 20:01:01,VERDADEIRO,
LATE,178,VERDADEIRO,2024-05-23 20:01:01,VERDADEIRO,
LATE,180,VERDADEIRO,2024-05-23 20:01:01,VERDADEIRO,
LATE,182,VERDADEIRO,2024-05-23 20:01:01,VERDADEIRO,
LATE,183,VERDADEIRO,2024-05-23 20:01:01,VERDADEIRO,
LATE,184,VERDADEIRO,2024-05-23 20:01:01,VERDADEIRO,
LATE,186,VERDADEIRO,2024-05-23 20:01:01,VERDADEIRO,
LATE,189,VERDADEIRO,2024-05-23 20:01:01,VERDADEIRO,
LATE,192,VERDADEIRO,2024-05-23 20:01:01,VERDADEIRO,
LATE,194,VERDADEIRO,2024-05-23 20:01:01,VERDADEIRO,
LATE,196,VERDADEIRO,2024-05-23 20:01:01,VERDADEIRO,
LATE,198,VERDADEIRO,2024-05-23 20:01:01,VERDADEIRO,
LATE,199,VERDADEIRO,2024-05-23 20:01:02,VERDADEIRO,
LATE,203,VERDADEIRO,2024-05-23 20:01:02,VERDADEIRO,
LATE,207,VERDADEIRO,2024-05-23 20:01:02,VERDADEIRO,
LATE,209,VERDADEIRO,2024-05-23 20:01:02,VERDADEIRO,
LATE,210,VERDADEIRO,2024-05-23 20:01:02,VERDADEIRO,
LATE,211,VERDADEIRO,2024-05-23 20:01:02,VERDADEIRO,
LATE,213,VERDADEIRO,2024-05-23 20:01:02,VERDADEIRO,
LATE,214,VERDADEIRO,2024-05-23 20:01:02,VERDADEIRO,
LATE,216,VERDADEIRO,2024-05-23 20:01:02,VERDADEIRO,
LATE,219,VERDADEIRO,2024-05-23 20:01:02,VERDADEIRO,
LATE,220,VERDADEIRO,2024-05-23 20:01:02,VERDADEIRO,
LATE,221,VERDADEIRO,2024-05-23 20:01:02,VERDADEIRO,
LATE,222,VERDADEIRO,2024-05-23 20:01:02,VERDADEIRO,
LATE,224,VERDADEIRO,2024-05-23 20:01:02,VERDADEIRO,
LATE,225,VERDADEIRO,2024-05-23 20:01:02,VERDADEIRO,
LATE,226,VERDADEIRO,2024-05-23 20:01:02,VERDADEIRO,
LATE,227,VERDADEIRO,2024-05-23 20:01:02,VERDADEIRO,
LATE,228,VERDADEIRO,2024-05-23 20:01:02,VERDADEIRO,
LATE,230,VERDADEIRO,2024-05-23 20:01:02,VERDADEIRO,
LATE,231,VERDADEIRO,2024-05-23 20:01:02,VERDADEIRO,
LATE,233,VERDADEIRO,2024-05-23 20:01:02,VERDADEIRO,
LATE,234,VERDADEIRO,2024-05-23 20:01:02,VERDADEIRO,
ON_TIME,218,FALSO,2024-05-23 20:17:37,FALSO,
ON_TIME,120,FALSO,2024-05-23 20:18:09,FALSO,
ON_TIME,185,FALSO,2024-05-23 20:18:37,FALSO,
ON_TIME,191,FALSO,2024-05-23 20:19:06,FALSO,
ON_TIME,121,FALSO,2024-05-23 20:19:49,FALSO,
ON_TIME,149,FALSO,2024-05-23 20:20:34,FALSO,
ON_TIME,173,FALSO,2024-05-23 20:21:19,FALSO,
ON_TIME,181,FALSO,2024-05-23 20:25:08,FALSO,
ON_TIME,135,FALSO,2024-05-23 20:27:14,FALSO,
ON_TIME,169,FALSO,2024-05-23 20:30:00,FALSO,
ON_TIME,142,FALSO,2024-05-23 20:32:08,FALSO,
ON_TIME,208,FALSO,2024-05-23 20:32:40,FALSO,
ON_TIME,130,FALSO,2024-05-23 20:34:41,FALSO,
ON_TIME,152,FALSO,2024-05-23 20:35:57,FALSO,
ON_TIME,127,FALSO,2024-05-23 20:36:55,FALSO,
ON_TIME,187,FALSO,2024-05-23 20:41:10,FALSO,
ON_TIME,162,FALSO,2024-05-24 18:06:12,VERDADEIRO,
ON_TIME,209,FALSO,2024-05-24 20:17:28,FALSO,
ON_TIME,122,FALSO,2024-05-24 20:18:33,FALSO,
ON_TIME,135,FALSO,2024-05-24 20:19:07,FALSO,
ON_TIME,163,FALSO,2024-05-24 20:24:38,FALSO,
ON_TIME,206,FALSO,2024-05-24 20:26:27,FALSO,
ON_TIME,127,FALSO,2024-05-24 20:27:18,FALSO,
ON_TIME,160,FALSO,2024-05-24 20:29:17,FALSO,
ON_TIME,179,FALSO,2024-05-24 20:30:05,FALSO,
ON_TIME,194,FALSO,2024-05-24 20:31:06,FALSO,
ON_TIME,197,FALSO,2024-05-24 20:31:24,FALSO,
ON_TIME,131,FALSO,2024-05-24 20:34:16,FALSO,
ON_TIME,210,FALSO,2024-05-24 20:43:19,FALSO,
ON_TIME,172,FALSO,2024-05-27 17:49:51,VERDADEIRO,
ON_TIME,214,FALSO,2024-05-22 20:15:31,FALSO,
ON_TIME,202,FALSO,2024-05-22 20:16:45,FALSO,
ON_TIME,228,FALSO,2024-05-22 20:17:07,FALSO,
ON_TIME,209,FALSO,2024-05-22 20:17:46,FALSO,
ON_TIME,230,FALSO,2024-05-22 20:18:37,FALSO,
ON_TIME,141,FALSO,2024-05-22 20:22:46,FALSO,
ON_TIME,194,FALSO,2024-05-22 20:23:37,FALSO,
ON_TIME,150,FALSO,2024-05-22 20:25:08,FALSO,
ON_TIME,120,FALSO,2024-05-22 20:26:20,FALSO,
ON_TIME,151,FALSO,2024-05-22 20:28:07,FALSO,
ON_TIME,181,FALSO,2024-05-22 20:28:49,FALSO,
ON_TIME,204,FALSO,2024-05-22 20:30:02,FALSO,
ON_TIME,155,FALSO,2024-05-22 20:32:49,FALSO,
ON_TIME,154,FALSO,2024-05-22 20:34:53,FALSO,
ON_TIME,206,FALSO,2024-05-22 20:35:21,FALSO,
ON_TIME,124,FALSO,2024-05-22 20:38:26,FALSO,
ON_TIME,220,FALSO,2024-05-22 20:40:46,FALSO,
ON_TIME,122,FALSO,2024-05-22 20:41:48,FALSO,
ON_TIME,223,FALSO,2024-05-23 17:50:22,VERDADEIRO,
ON_TIME,215,FALSO,2024-05-23 17:51:46,VERDADEIRO,
ON_TIME,200,FALSO,2024-05-23 17:54:20,VERDADEIRO,
ON_TIME,137,FALSO,2024-05-23 17:57:14,VERDADEIRO,
ON_TIME,135,FALSO,2024-05-23 17:58:51,VERDADEIRO,
ON_TIME,208,FALSO,2024-05-23 18:00:53,VERDADEIRO,
ON_TIME,131,FALSO,2024-05-23 18:02:03,VERDADEIRO,
ON_TIME,122,FALSO,2024-05-23 18:05:24,VERDADEIRO,
ON_TIME,127,FALSO,2024-05-23 18:08:18,VERDADEIRO,
ON_TIME,163,FALSO,2024-05-23 18:10:23,VERDADEIRO,
ON_TIME,185,FALSO,2024-05-23 18:11:41,VERDADEIRO,
ON_TIME,193,FALSO,2024-05-23 18:15:44,VERDADEIRO,
ON_TIME,163,FALSO,2024-05-23 20:17:40,FALSO,
